ID,Name,Media,Gene,Protein (ug/mL),Batch,BMP 20:5-22:6 ,BMP 18:3-22:6 ,BMP 22:5-22:6 ,BMP 18:2-20:5 ,BMP 20:5_20:5 ,BMP 18:3-22:5 ,BMP 22:6-22:6 ,BMP 16:1-16:1 ,BMP 18:2-18:3 ,BMP 16:0-18:3 ,BMP 18:2-22:6 ,BMP 20:4-20:4 ,PG 22:5-22:6 ,PG 20:5-22:6 ,BMP 18:2-22:5 ,BMP 18:2-20:4 ,BMP 18:1-20:5 ,PG 18:3-22:5 ,BMP 16:1-20:5 ,BMP 16:1-22:6 ,BMP 22:5-22:5 ,PG 20:5-20:5 ,BMP 18:2-18:2 ,PG 18:2-18:2 ,PG 18:2-18:3 ,BMP 16:0-22:6 ,BMP 16:1-20:4 ,BMP 18:1-18:3 ,BMP 18:1-22:6 ,PG 16:1-16:1 ,BMP 16:0-16:1 ,BMP 16:0-20:4 ,BMP 18:0-20:4 ,PG 16:0-20:5 ,BMP 18:1-20:4 ,BMP 18:0-20:5 ,BMP 18:3-18:3 ,PG 16:0-22:6 ,BMP 16:0-18:2 ,BMP 18:1-18:2 ,PG 18:2-20:5 ,PG 16:1-20:5 ,PG 20:4-20:5 ,PG 18:3-18:3 ,PG 20:4-20:4 ,PG 16:0-18:3 ,PG 18:1-18:2 ,PG 16:0-18:2 ,PG 18:3-22:6 ,PG 18:2-22:6 ,PG 16:1-22:6 ,PG 18:1-18:3 ,PG 16:1-20:4 ,PG 22:5-22:5 ,PG 16:0-20:4 ,BMP 16:0-16:0 ,PG 18:2-22:5 ,PG 16:0-16:1 ,PG 22:6-22:6 ,BMP 18:0-18:3 ,PG 18:0-18:3 ,BMP 16:0-18:1 ,PG 18:1-20:4 ,PG 18:1-20:5 ,PG 18:2-20:4 ,BMP 16:0-18:0 ,PG 18:0-20:5 ,BMP 18:1-18:1 ,BMP 18:0-18:2 ,PG 18:1-22:6 ,PG 16:0-18:0 ,PG 16:0-18:1 ,BMP 18:0-18:0 ,PG 16:0-16:0 ,PG 18:0-20:4 ,PG 18:1-18:1 ,PG 18:0-18:2 ,BMP 18:0-18:1 ,PG 18:0-18:1 ,PG 18:0-18:0 
M_LacZ_01,MEM_LacZ_01,MEM,LacZ,251.09962468806904,3,5.735970341609338,2.951019942465125,7.0023999525457885,0.35722872987735727,0.013142194075755616,0.07208294326399294,5.585034233890812,1.0011962395893825,0.2437279628594678,0.01632818051836304,46.77346696391957,11.371183861971218,98.73451635301468,0.01991241526629639,5.4440543338054335,6.386708072511904,5.564325322013864,0.1991241526629639,0.03385110595270387,0.0286738779834668,0.027877381372814945,0.06770221190540773,1.8829179875809867,2.3361245590418926,7.964966106518556e-4,13.292333686863492,0.7140592114493884,0.777778940301537,328.57436606085145,1.209480103274843,2.099963313983617,1.2381539812583098,2.633217794815035,1.372761908458473,69.74642045664571,0.05615301105095582,0.04420556189117798,0.10075682124745974,2.594985957503745,68.91925872648376,0.2823580484760828,1.970930863058017,0.8048598250637001,0.11907624329245241,0.10155331785811159,0.143369389917334,7.423746659580621,8.143779595609898,0.01991241526629639,0.9303080412413673,4.7682269596673335,0.04221432036454835,1.0147366819704642,0.16407830179428226,129.79350343707844,1.154123588834539,0.3604147163199647,24.413815861395353,0.6371972885214845,0.10792529074332642,0.5917969817143288,1.4540045627449623,58.15301404030264,0.06849870851605958,0.01951416696097046,0.0629232322414966,0.6766238707487514,272.9956290661755,3.565118829277706,0.987655797208301,42.05780878055526,1366.6253003217062,2.814022525433006,35.76668030132158,140.76962498016638,284.572309053695,28.41899906805821,19.4118171465017,263.5647109477523,11.502605802728773
M_LacZ_02,MEM_LacZ_02,MEM,LacZ,170.34256855148075,2,8.9807263857106,0.9298908742950446,8.076665813479307,0.700353417319437,0.02113388350670556,0.19783663171554927,7.448519831474448,2.278937104806416,0.31113772940427625,0.07514269691273087,76.19234646023058,17.37205224251197,144.42661167554726,0.05400881340602531,10.332120825500494,5.0398441640296445,13.280884627005552,0.11330109768872702,0.028178511342274077,0.00528347087667639,0.09216721418202146,0.16378759717696809,1.7124316163627809,4.16748441705841,0.08042616778940727,19.773683282121205,0.7349895041776489,1.829255027969292,484.5365471582383,3.54755716752838,0.19079200387998074,1.5621462225373193,2.7579717976250753,1.2140241969963081,52.8940010510466,0.07572974923236159,0.03346198221895047,1.1259663490517018,2.8971031973775534,111.15307325119826,0.9416319206876587,1.343762759634695,0.9234332987791066,0.0035223139177842596,0.1491112891862003,0.15145949846472317,22.08079889826989,9.86482717907445,0.0046964185570456795,1.544534652948398,5.542360949633533,0.05166060412750248,0.8782302701675422,0.8776432178479113,206.11230826538335,1.3061914111783297,0.28002395646384864,34.65135021852228,0.3469479209017496,0.6927217371642378,0.619340197210399,4.71344307431497,87.47549204353284,0.36925590904771655,0.07162038299494662,0.3487090778606417,3.9984133490047657,433.92970194447304,5.071544989289703,1.8192751385355703,64.91154908620686,2036.0764954367894,4.394086612435864,52.47073632859286,220.29255704606317,439.5066989809647,42.381068111099836,14.051684322680675,403.6424986700854,18.3571260348523
M_LacZ_03,MEM_LacZ_03,MEM,LacZ,217.31746826831503,3,6.1762177274347225,0.06994375611459379,48.48942923902259,0.5434445787587846,0.011964063545917359,0.1826820472203535,4.261507403797718,0.5678328621408468,0.14080782480964274,0.006442188063186269,46.62947751392267,12.569169067566639,107.07652811079946,0.017946095318876035,0.8563508561135462,8.44938980115902,7.3707834568655475,0.02760937741365544,0.03313125289638653,0.010123438385006995,0.05015703563480739,0.11733985400803562,3.2629682540038454,3.6784893840793598,0.24434299011085067,12.143984655396345,0.6225914606779303,1.0482360291384516,323.3587274872814,3.42264248671282,0.507092231830805,0.21121173721446415,0.4656781657103218,2.1250017482710137,75.4361815947503,0.09111094546506296,0.001840625160910363,0.34649768654137586,1.650580613046368,45.58446257881582,3.6044042213527177,0.8885617964294776,0.47672191667578395,0.12194141691031153,0.23513986430629885,0.07960703820937319,20.282768960651744,9.636132873655976,0.004601562902275907,0.2171937689874228,5.480461416610606,0.0878898514334698,0.8499086680503601,0.228237519952885,164.31905030253128,0.7265867822693657,0.21949455043856078,21.777356591310955,0.10307500901098031,0.028069533703883036,0.34465706138046537,3.2786135678715835,75.96674179738272,0.4109195671732385,0.13068438642463576,0.22041486301901594,3.395033109299164,759.8662054912056,1.3073040205365853,3.2818346619031766,53.34131716318231,1656.794103433311,3.8285003346935547,39.4050237573495,174.76597855956828,349.99625481597616,34.90239445747253,8.566729655167055,315.53008852163936,12.91474644152756
M_LacZ_04,MEM_LacZ_04,MEM,LacZ,208.51568165882432,3,8.002275832328918,1.2871933557455841,10.060154628716512,1.1557883708445817,0.007193703552974575,0.17504678645571467,6.756326376953721,2.6093960687823112,0.08056947979331525,0.013907826869084178,63.33048859896697,8.739390656390379,149.83189634206505,0.14962903390187116,11.068711866843547,7.399923054826513,7.289140020110705,0.049876344633957057,0.0287748142118983,0.08248780074077512,0.1678530829027401,0.0796103193195853,1.948054922145515,3.828968611129934,0.0033570616580548018,17.71905101145011,0.0287748142118983,2.019991957675261,424.50668120410893,0.9912923495998964,0.6148218636608938,0.9073658081485265,1.4775867097809776,0.6153014438977588,94.54540705603425,0.23643305677443102,0.00287748142118983,0.21005614374685758,1.420037081357181,104.61227580806688,1.6339298669989586,0.4038065594403062,0.644555838346522,0.025897332790708473,0.07769199837212541,0.027815653738168356,6.040792663551184,3.112955317490531,0.20046453900955816,0.9409364247290746,7.4881658184096676,0.06378417150304123,1.270887627692175,0.09207940547807456,156.56760076883359,1.151472148712797,0.29686016661941744,24.644669212017167,0.21677026706296718,0.21677026706296718,0.1304458244272723,2.9757953697471495,71.1040046583113,0.11653799755818811,0.6977892446385338,0.33378784485802027,1.461280981727569,888.7753598466927,3.0745888985413337,1.5207489310988251,50.42930064706236,1640.4449645167692,3.9651693983995857,41.461150217687404,173.24548308604983,343.2926455724472,33.553831272257746,18.213977815894758,324.70891139392955,13.034031677516202
M_LacZ_05,MEM_LacZ_05,MEM,LacZ,226.45457971159618,3,4.928582152860066,0.7683660017898498,48.160651084600346,0.17398632454321886,0.007507024155418073,0.08213567605339774,4.8089113560295775,2.009674525371038,0.17751904179282738,0.014572458654635082,43.00818297604634,9.057445438340006,105.30853485220472,0.10598151748825514,3.625451077410728,5.729184199552593,7.425771658677077,0.06844639671116479,0.03135286559027548,0.07242070361697436,0.06756321739876266,0.03974306905809568,1.0947007577224355,4.4918499828772145,0.01987153452904784,13.139058630606431,0.1519068417331657,0.41509427682899935,294.49570013083274,1.5226011345812656,1.3459652721008404,1.6391808038183462,0.7595342086658285,1.2443996511745958,35.16510909225926,0.10951423473786366,0.0017663586248042526,0.14086710032813912,1.4576874551197094,57.89196233830317,0.9344037125214496,2.3249695398985972,0.846527370937438,0.003974306905809568,0.023404251778656345,0.06270573118055096,2.794820934096528,9.451785001327556,0.04460055527630737,1.174186895838627,4.831874018152033,0.05210757943172544,0.6456040773659543,0.03797671043329143,104.73314353017476,0.3210356800581729,0.349739007711242,16.836930411634135,0.13026894857931362,0.10730628645685833,0.174869503855621,1.6559612107539867,42.51669368869456,0.17884381076143055,0.02561220005966166,0.3064632214035378,2.350140150302058,253.8765171948342,2.6941384924826863,1.1238456750317056,41.450696258625186,1264.7878456013989,2.620393019897109,36.93455884465692,129.00335262464137,281.9209930808513,26.848209507368438,9.094097379804694,250.0576498480074,11.045923660213392
M_LacZ_06,MEM_LacZ_06,MEM,LacZ,207.36336312689386,2,6.331880329296759,0.6968444079081353,4.606406771168518,0.470671378628609,0.011573886359719893,0.24932080199896606,3.8637490630864915,3.477470605830839,0.27777327263327745,0.023147772719439786,45.40049822706124,12.905365536352669,115.71282235288956,0.1316529573418138,6.792906802625602,5.0037768695189015,4.114034355615434,0.05208248861873953,0.019289810599533157,0.0183253200695565,0.06751433709836605,0.22761976507449122,0.6153449581251077,0.4291982858396127,4.8224526498832893e-4,12.323295501511756,0.073301280278226,0.8029383662055676,310.6725268560462,1.123149222157818,1.2605891226794919,2.469095756740244,1.7394586708129025,1.2630003490044335,71.99343111957765,0.06269188444848275,0.027970225369323077,0.12007907098209389,0.4484880964391459,61.20898025864365,1.0783004125139033,1.9772055864521485,0.8637012695940972,0.033274923284194693,0.329855761252017,0.10464722250246737,1.230207670985227,6.668969769523601,0.09210884561277081,0.8381422705497157,1.6854472011342094,0.10271824144251405,0.31635289383234383,0.15817644691617191,86.23943849259786,0.6708031635987655,0.4137664373599862,12.577438756160605,0.09548456246768913,0.16251665430106685,0.2743975557783591,1.8074552531762569,39.651652423135374,0.20784770920996976,0.18325320069556497,0.10127150564754907,0.9360380593423464,73.14117485024987,0.6818948046934971,1.3985112684661538,39.371467924177146,1236.6716865171306,2.4464302292857925,32.17877979687622,144.82259328338006,288.2621071467736,28.563869290523705,16.439741083452134,243.9220662574217,11.05547269985744
M_M6PR_01,MEM_M6PR_01,MEM,siM6PR,586.5180617193182,2,2.608103824656038,0.37270804476028624,6.525630240235681,0.24449374939901672,0.00426244332982944,0.03290606250628328,3.3770486013572687,23.232873613568348,0.13469320922261033,0.017731764252090474,48.16271116560839,0.9227337320414774,61.39163028406705,0.0010229863991590656,0.7604198900415722,4.173614010835795,7.856365047808431,0.10161664898313387,0.02983710330880608,0.040407962766783094,0.029155112376033375,0.055411763287782724,2.2099916176499685,2.6144122407841857,0.013128325455874676,40.2529803273105,1.0905035015035638,1.9556089997257473,650.2142472510988,3.3093610012795778,5.890185188624707,2.2683018424020354,1.6123970628078805,0.9737125542662374,17.79229094737405,0.00784289572688617,0.016026786920158697,0.1706682309263708,22.299057528869312,299.74984825639405,1.1281835005392562,0.9038084836570346,0.05882171795164628,0.015344795987385985,0.0373390035693059,0.10263963538229291,135.52898911072327,5.554645649700533,0.03802099450207861,0.5541176328778272,0.5034798061194535,0.1943674158402225,3.809942345934747,0.9616072152095217,440.52658709707015,3.71838506321001,0.42863130124764853,172.14218382982583,0.2555761020565733,3.8263101283212926,4.675729835089703,28.112177742090704,223.94007716484595,0.19300343397467704,0.031030587441158327,1.2193997877976062,1.83233913862708,1290.5679286007035,10.879630852789857,0.3553172759745822,27.804258835943827,915.2403566676371,1.0499250410035879,11.97490829082283,67.73994288178181,281.9115229210579,24.532918829166327,79.59379778203748,318.2914767411521,10.782788140336132
M_M6PR_02,MEM_M6PR_02,MEM,siM6PR,539.9335479914944,2,3.0777861575405914,0.7763918385130678,8.210269609084992,0.1492776292560908,0.005371031325591356,0.11779227320952078,4.8752295718462495,29.41195274691501,0.05537718504661432,0.017409549813985774,61.15697037688085,3.3257796384015164,74.56658351711502,0.009816022767460063,5.601985672591785,1.986355550585079,9.489871520412947,0.049450529790789385,0.015372262069795951,0.06371154400011815,0.04611678620938785,0.11056916211648413,1.2858989825372684,7.3551643804555,0.003333743581401531,50.511401081582044,1.2190389029324933,6.771388837756743,853.5052169183967,3.5750695750996533,23.536414892671555,0.41097650039611094,2.052104382329387,1.5642665715842963,54.44466288370562,0.3517099478378616,0.006482279186058533,0.23928870595393217,27.675998380888533,415.1436798728629,0.5469191553265956,1.3079387317698674,0.21761937267482218,0.019632045534920126,0.05296948134893544,0.18354110495382875,136.95926151483536,4.515185265054885,0.07797255820944693,0.407827964791454,1.707247129631073,0.4615382780473676,4.574822233566623,1.1775523161417187,502.17457501690797,10.582598583205671,0.6991601122105989,200.7637799192793,0.3698603295588254,4.263487624659069,6.6871192083379825,35.46454942692623,270.80147278106034,1.123471586932316,0.12371892846534571,4.673538085171458,2.614951423656012,4094.2338334472674,15.806945191215362,0.8234346646061782,20.483446604014727,1036.6438649387594,1.7909611351196004,13.054939864768397,78.50373468675024,323.60667465462336,29.67291078614805,101.00187366179196,352.06851048083894,14.07321332090982
M_M6PR_03,MEM_M6PR_03,MEM,siM6PR,542.1702476938367,2,2.712063242596695,0.837559792208351,6.872011173331588,0.2017816367927628,0.0027666586397545176,0.07230201245225137,3.3554035982942785,23.01841543884827,0.09351306202370269,0.00682442464472781,48.91212698003875,3.7080603529083214,56.629629033679315,0.014017737108089554,1.6194175238029775,3.450945543320468,5.8276897587789165,0.009591083284482327,0.016968839657161037,0.18555057277286963,0.009037751556531422,0.015493288382625299,8.090447638279477,2.1306960404296125,0.012911073652187747,39.941697450408014,1.0273525748955108,7.427371784284978,674.4912719860357,3.795671209833881,6.091628993011497,1.6138842065234684,1.5546777116327217,1.2532963638087964,35.540865774105164,0.1410995906274804,0.0016599951838527104,0.10365747703613593,22.907380205439456,316.1272694859984,0.6431559117882668,1.0186837111576135,0.4041166053134765,5.533317279509034e-4,0.20897494925612453,0.031908796311835436,142.03748790635717,4.319676356203386,0.006639980735410842,0.5909582854515649,0.4384231724464325,0.31318575802021137,4.577160053609873,0.7931088100629616,410.1951387889265,6.184588723307248,0.2892080498090055,156.98998674686513,0.44524759709116035,3.416270088368878,5.215151535937265,27.451893687100224,224.15578965636692,0.6835491279286827,0.06234204134913512,1.319511727253588,0.5832116412602523,1407.55399848304,11.287598362379796,0.40559215658801223,32.218846523397254,913.495534118056,1.4526802297804386,11.531248766587511,64.83701411046576,281.75338032614167,24.46593123916783,80.85504541509783,317.53512984581477,10.471987395380166
M_M6PR_04,MEM_M6PR_04,MEM,siM6PR,326.83256940740347,2,6.352488075972545,2.6178541555736974,15.282442655749767,0.6562993412465615,0.048954729416992936,0.26894504473460495,8.33668445265504,53.187477709209695,0.18969957649084762,0.020193825884509586,111.31418164953513,2.702607030876866,139.84377408552317,0.03335040941532644,8.661621469160332,1.4359034072121741,12.42103872132653,0.05109649882898638,0.015298352942810293,0,0.10341686589339757,0.03243250823875782,20.936407936353596,0,0.012544649413104441,96.21562519615792,2.1647169414076566,12.499060321334865,1672.318340216246,7.015518692513944,25.520100445078416,15.712020406383882,3.7153579956909075,1.9450325931489008,13.209821799057833,0.04099958588673158,0.024171397649640262,0.15787900236980223,59.81778387462367,817.1740670896248,1.413567811915671,1.1498242071816216,0.22152015061189306,0.03916378353359435,0.021723661178790616,0.4301896847518254,297.66127707649525,13.039398147274923,0.04344732235758123,0.7477834918445672,4.2174499392739415,0.5926581930044708,8.099254014982625,2.526981939093404,936.1536414646845,18.883980905546167,0.3117804329744738,395.49516204694373,0.6853662118379011,9.623581902204243,12.718132735475908,70.22280564514665,535.212877704218,1.8810854778479538,0.21387097414048792,8.17299207616697,4.395522767528254,4260.232089245569,27.435148266459407,0.44671190593006055,54.04387950694821,1757.1134389735369,2.153702127288833,22.769762553019984,133.30250433423635,610.0973974580978,58.14750970032764,292.6571858289021,665.7965587534582,28.398332567738745
