Exp_ID,Experiment,ID,Condition,Temp,Sex,Genotype,Age,Batch,BMP 16:0_16:0,BMP 16:0_16:1,BMP 16:0_18:0,BMP 16:0_18:1,BMP 16:0_18:2,BMP 16:0_18:3,BMP 16:0_20:4,BMP 16:0_22:6,BMP 16:1_16:1,BMP 16:1_20:4,BMP 16:1_20:5,BMP 16:1_22:6,BMP 18:0_18:1,BMP 18:0_18:2,BMP 18:0_20:4,BMP 18:0_20:5,BMP 18:1_18:1,BMP 18:1_18:2,BMP 18:1_18:3,BMP 18:1_20:4,BMP 18:1_20:5,BMP 18:1_22:6,BMP 18:2_18:2,BMP 18:2_18:3,BMP 18:2_20:4,BMP 18:2_20:5,BMP 18:2_22:5,BMP 18:2_22:6,BMP 18:3_22:5,BMP 18:3_22:6,BMP 20:4_20:4,BMP 20:4_20:5,BMP 20:5_22:5,BMP 20:5_22:6,BMP 22:5_22:6,BMP 22:6_22:6,PG 16:0_16:0,PG 16:0_16:1,PG 16:0_18:0,PG 16:0_18:1,PG 16:0_18:2,PG 16:0_18:3,PG 16:0_20:4,PG 16:0_22:6,PG 16:1_16:1,PG 16:1_20:4,PG 16:1_22:6,PG 18:0_18:0,PG 18:0_18:1,PG 18:0_18:2,PG 18:0_18:3,PG 18:0_20:4,PG 18:1_18:1,PG 18:1_18:2,PG 18:1_18:3,PG 18:1_20:4,PG 18:1_20:5,PG 18:1_22:6,PG 18:2_18:2,PG 18:2_18:3,PG 18:2_20:4,PG 18:2_20:5,PG 18:2_22:5,PG 18:2_22:6,PG 18:3_18:3,PG 18:3_22:6,PG 20:4_20:4,PG 20:4_20:5,PG 20:5_20:5,PG 20:5_22:6,PG 22:5_22:5,PG 22:5_22:6,PG 22:6_22:6,Total_BMP,Total_PG
11,45,55,TFEB_KD_RT,RT,Male,TFEB_KD,Young,3,0.06018397335423198,0.005134208463949843,0.09683934169278997,0.7729949059561129,0.11744670846394985,0.001320141065830721,0.04620199843260188,0.20077253134796239,0.00741594827586207,0.03987754702194358,0.020280564263322885,0.6254118338557993,0.15493436520376175,0.01586108934169279,0.08366026645768025,0.025035070532915357,2.7846253918495303,4.58539184952978,0.08334992163009404,1.6865860109717867,0.46889518025078364,12.259427703761753,0.36126371473354235,0.07142985893416928,0.7075591692789969,0.3275766065830721,0.3073706896551724,12.887327586206895,0.006774098746081505,0.3630769984326019,0.4955166536050156,0.21042025862068967,0.08379251567398119,1.4265493730407521,0.9645581896551724,0.09123197492163009,0.0522296238244514,2.95545552507837,0.24713381661442005,12.627409678683385,60.34980035266457,0.19043416927899684,4.52917711598746,0.4598469827586207,0.11576802507836992,0.01794298589341693,0.007421826018808777,0.17735619122257051,1.5051195141065832,8.570354623824452,0.06589420062695925,0.1919806034482759,0.14558934169278998,1.156051528213166,0.02695297805642633,0.3799202586206897,0.0066130485893416925,0.10054290752351096,0.04401312695924765,0.01886050156739812,0.05974843260188088,0.0030658307210031347,0.482499804075235,0.011028996865203762,0.01911383228840125,0.15262029780564262,0.003603056426332288,0.018611285266457677,0.04066046238244514,0.05444847178683386,0.07789655172413792,0.0158810736677116,0.4249108542319749,42.446094239811906,95.30595787617554
12,45,56,TFEB_KD_RT,RT,Male,TFEB_KD,Young,3,0.048861726508785334,0.006101413292589763,0.07359568372803667,0.9137589763177999,0.1707255538579068,0.0038239113827349116,0.06532161955691368,0.23816596638655463,0.01530252100840336,0.05232238349885408,0.02767551566080978,0.9337190603514133,0.1551273873185638,0.020747326203208558,0.10170607333842628,0.02927005347593583,3.261447478991597,5.512377387318564,0.12568716577540107,2.1904749809014517,0.6047521008403361,12.603313407181055,0.26363674560733386,0.12724560733384263,0.9554644766997709,0.3600114591291062,0.4075215813598166,15.725947860962567,0.010699961802902978,0.6803199006875478,0.6707177234530176,0.31407295645530936,0.099774064171123,1.4434337280366691,1.8196323529411764,0.0902566844919786,0.06065087853323147,2.266298319327731,0.17168983957219253,10.655097020626432,73.28610103132162,0.21097173414820472,2.9844705882352938,0.4137782658517953,0.13150783040488923,0.02366653934300993,0.008792016806722688,0.12918850267379678,1.494076203208556,6.43314075630252,0.03712757830404889,0.13563197097020627,0.16639457601222307,1.671637127578304,0.03002062643239114,0.32150076394194044,0.008208174178762413,0.06216291061879298,0.06814915966386555,0.013124713521772345,0.05481187929717341,0.0025788770053475933,0.9942868601986249,0.01930003819709702,0.04131875477463713,0.218512987012987,0.006481283422459893,0.02175286478227655,0.04357505729564553,0.035773109243697476,0.07331321619556914,0.015401642475171886,0.6650437356760885,50.1230127960275,102.97553743315508
13,45,57,TFEB_KD_RT,RT,Male,TFEB_KD,Young,3,0.061660735468564654,0.00626809015421115,0.10132740213523132,0.9590954922894425,0.15399110320284698,0.0027947805456702253,0.048672597864768685,0.22335646500593118,0.011916963226571767,0.037032028469750886,0.022743772241992883,0.6579970344009489,0.1672876631079478,0.022830960854092527,0.09237366548042704,0.023802491103202848,3.436508303677343,5.8441435349940685,0.1266761565836299,1.852797153024911,0.502570581257414,12.899185646500595,0.36559430604982207,0.10183570581257413,0.7711850533807829,0.37176631079478056,0.4050231316725979,13.842947212336894,0.008221826809015422,0.47977935943060496,0.38950177935943064,0.217982206405694,0.092644128113879,1.2846239620403321,0.8926186239620403,0.08622597864768683,0.04998279952550414,2.055637010676157,0.28687485172004745,11.700023131672598,68.22223962040331,0.19771589561091338,3.8606690391459075,0.3575249110320285,0.1195717674970344,0.02080427046263345,0.005716488730723606,0.12401838671411626,1.4389988137603795,7.913550415183868,0.06788730723606168,0.17934460260972715,0.12708125741399762,1.3288048635824437,0.028617437722419932,0.3586174377224199,0.0077372479240806645,0.08781909845788849,0.06657769869513641,0.011886714116251484,0.061760972716488734,0.0037449584816132858,0.46914709371293,0.020755041518386714,0.023101423487544483,0.16735824436536179,0.005598457888493475,0.015094899169632265,0.025244365361803082,0.039898576512455514,0.06111862396204033,0.012392052194543299,0.3392657176749704,46.564982206405695,99.86218149466191
14,45,58,TFEB_KD_RT,RT,Male,TFEB_KD,Young,3,0.05343174061433447,0.007918657565415243,0.09185267349260523,0.8029755403868031,0.14927758816837314,0.00395108077360637,0.05111376564277587,0.24037599544937427,0.020422639362912397,0.047054607508532416,0.053939135381114896,0.939877133105802,0.13203242320819114,0.01994823663253697,0.08793572241183162,0.03654721274175198,3.418022753128555,5.848465870307167,0.16771331058020478,1.8383976109215014,0.7169260523321956,14.21728725824801,0.34703583617747435,0.13615415244596132,0.8374397042093288,0.5065984072810011,0.5313475540386803,15.153068828213879,0.0172707622298066,0.6361734926052331,0.4774027303754266,0.36644311717861205,0.1975767918088737,1.7865949943117176,0.9124601820250284,0.09412002275312854,0.09727417519908986,2.823443686006826,0.26898179749715584,12.855130261660976,59.103006257110344,0.23775312855517633,2.9971660978384524,0.503645620022753,0.16173549488054606,0.02191183162684869,0.017821956769055746,0.1694414106939704,1.241300910125142,5.235262798634812,0.06093230944254834,0.14975483503981796,0.15750341296928327,1.2565830489192262,0.037026166097838445,0.2848350398179749,0.006871444823663253,0.06948464163822526,0.051716154721274166,0.020939704209328783,0.045880546075085314,0.006209897610921501,0.6441524459613197,0.027744027303754266,0.020893629124004547,0.12340955631399317,0.0036478953356086454,0.018292377701934016,0.0357485779294653,0.04906257110352673,0.06312229806598406,0.010023890784982935,0.5300608646188851,50.945153583617746,89.4077707622298
15,45,59,TFEB_KD_RT,RT,Male,TFEB_KD,Young,3,0.06400922213311948,0.008172413793103447,0.09947093023255812,1.2010765838011226,0.18213632718524458,0.003702485966319166,0.06036267040898156,0.2591890537289494,0.019394747393744985,0.05202125100240577,0.031033881315156376,0.9817542101042502,0.17367161186848434,0.020052125100240577,0.09831014434643144,0.029552526062550117,3.7985918203688853,6.488984362469928,0.13969426623897352,1.9987686447473936,0.7061872493985565,16.32904751403368,0.3474454691259021,0.11816259021651963,0.8828564554931837,0.49215336808340016,0.5521166800320769,16.94806214915798,0.015151563753007215,0.5094593023255815,0.4787592221331194,0.22173837209302324,0.10998957497995188,1.8513253809141936,1.1448476343223737,0.10545589414595027,0.05137530072173215,2.2092455894145946,0.28867361668003205,12.04827485966319,78.3728576583801,0.17335344827586205,3.2563893344025656,0.3529432638331996,0.0870962309542903,0.01366479550922213,0.013589615076182837,0.11686527666399359,1.291413993584603,6.295582999198074,0.05978468323977546,0.17768925421010423,0.12880994386527664,1.5317387730553325,0.02695429029671211,0.29700360866078584,0.003076984763432237,0.0800112269446672,0.05495268644747393,0.012136527666399357,0.04150020048115477,0.003711507618283881,0.5484743384121892,0.009614073777064955,0.026139334402566154,0.1527155172413793,0.001908981555733761,0.0172626303127506,0.024079390537289493,0.04512690457097032,0.06947153167602245,0.01556956696070569,0.4573478348035284,56.52270769847634,108.35640577385723
16,45,60,TFEB_KD_RT,RT,Male,TFEB_KD,Young,3,0.058734131736526946,0.0048814371257485025,0.08838083832335329,0.8686682634730538,0.15401616766467066,0.001722754491017964,0.05508502994011975,0.23845269461077842,0.007042514970059879,0.040377844311377246,0.026667065868263472,0.538880239520958,0.17138023952095807,0.01426646706586826,0.11223233532934129,0.02604431137724551,3.3652526946107786,6.645313173652694,0.11451676646706588,2.2303592814371256,0.5669694610778443,13.298654491017965,0.47212814371257483,0.0979443113772455,1.0515161676646705,0.4584946107784431,0.4182353293413173,14.919408383233533,0.005473053892215569,0.6220011976047904,0.5403317365269461,0.3164940119760479,0.11278682634730539,1.3651215568862274,1.118491017964072,0.10051976047904192,0.041840718562874246,1.5193682634730539,0.2811227544910179,10.453983832335329,60.76321317365269,0.1730694610778443,3.5634682634730535,0.41604970059880236,0.10590898203592815,0.018102994011976046,0.010286826347305388,0.13241137724550897,1.2609850299401195,7.716890419161677,0.07122395209580837,0.17305149700598801,0.11202814371257484,1.1458479041916168,0.020414970059880237,0.32194071856287426,0.0041065868263473046,0.04740059880239521,0.07461377245508981,0.012302994011976048,0.07340359281437125,0.003439520958083832,0.7323844311377244,0.025573053892215567,0.017823952095808383,0.12525928143712572,0.005803592814371257,0.015652095808383233,0.028315568862275448,0.05325089820359281,0.0628946107784431,0.011804790419161675,0.40550598802395205,50.22684431137724,90.00074431137723
17,45,61,TFEB_KD_Cold,Cold,Male,TFEB_KD,Young,3,0.07336789099526066,0.014475118483412323,0.09962381516587678,1.069852488151659,0.27014218009478674,0.0045550947867298575,0.050674763033175356,0.29978909952606636,0.036718009478672986,0.06276777251184834,0.0480154028436019,0.9382926540284361,0.18051066350710898,0.026706753554502364,0.07853258293838862,0.022103080568720377,3.4793447867298575,7.111550947867298,0.19167298578199052,1.6796149289099527,0.485896327014218,12.118692535545023,0.22451540284360189,0.20250533175355448,0.9164342417061611,0.4938376777251185,0.4416759478672986,15.2778827014218,0.01015995260663507,0.8159395734597157,0.46744253554502374,0.3173471563981042,0.11578436018957346,0.8410669431279622,0.7261581753554502,0.06814691943127961,0.06320260663507109,2.136729265402843,0.22827843601895734,11.234478080568719,59.88157168246445,0.11933945497630333,3.7917991706161134,0.327803317535545,0.07322748815165876,0.021092417061611374,0.008820497630331752,0.12255035545023696,1.75696327014218,9.366289691943127,0.08687144549763033,0.2699715639810426,0.15724348341232225,1.6379733412322273,0.01256101895734597,0.42605331753554504,0.0075882701421800935,0.06921741706161137,0.09336374407582938,0.00927547393364929,0.043177132701421796,0.00578021327014218,0.5736629146919431,0.024723933649289098,0.018791469194312797,0.08510841232227488,0.0030770142180094784,0.018298578199052132,0.020877369668246444,0.028257109004739333,0.029485781990521324,0.009860189573459716,0.2930402843601896,49.26179680094786,93.05640521327012
18,45,62,TFEB_KD_Cold,Cold,Male,TFEB_KD,Young,3,0.05731441841680128,0.013659329563812602,0.07282390953150242,0.9084741518578351,0.24501070274636508,0.0067094103392568655,0.05387641357027463,0.2794058966074313,0.028817447495961226,0.06672092084006462,0.06240811793214863,1.0217374798061387,0.16872455573505654,0.024334410339256863,0.08463368336025848,0.027304725363489497,3.0556799273020996,6.628306138933763,0.18971183360258478,1.7790072697899837,0.5578297657512116,11.466120557350564,0.36158966074313403,0.23340205977382872,1.0791972940226169,0.666325323101777,0.4854596122778675,16.889320880452342,0.011806744749596122,1.109563812600969,0.5806732633279483,0.49636732633279484,0.1604848546042003,1.0739151857835216,0.8720452342487883,0.09595577544426494,0.04086409531502423,1.8371425686591274,0.23140892568659122,9.176535339256866,59.77892629240709,0.12950827948303717,3.551977584814216,0.33417710016155083,0.055143780290791596,0.024299878836833603,0.014013126009693051,0.10917831179321486,2.2057021405492727,12.339478594507268,0.06777988691437802,0.23830189822294023,0.13127968497576736,1.744025646203554,0.017587439418416798,0.465839660743134,0.006519184168012924,0.061523021001615504,0.09935924878836831,0.011318457189014539,0.042187197092084,0.0025413974151857832,0.6001993134087237,0.04841013731825524,0.01447354604200323,0.07476373182552502,0.008383279483037156,0.017499596122778672,0.017841882067851374,0.03279705169628433,0.05770153473344102,0.01696950726978998,0.3602647415185783,50.91471809369951,93.96592306138932
19,45,63,TFEB_KD_Cold,Cold,Male,TFEB_KD,Young,3,0.06344446696392379,0.0217077421970004,0.07139136603161735,0.9312744223753546,0.39030279691933517,0.01281171463315768,0.05664430482367248,0.37608593433319815,0.04056019456830157,0.070530401297122,0.08928374543980543,1.2179507498986621,0.1573023915687069,0.025034860154033237,0.09652898256992298,0.03335508715038508,4.037677138224564,8.993700243210377,0.2948317794892582,1.8815800567490877,0.6586933522496959,13.925488042156465,0.3038676530198621,0.4238171868666396,1.231138224564248,0.6641364004864208,0.5833334008917713,19.94626246453182,0.008315362788812323,1.7790079043372513,0.5525052695581678,0.5786813944061613,0.18587535468179972,1.0099098094852046,0.892545601945683,0.08320166193757599,0.03765991082286178,1.6694124442642884,0.17893534657478716,9.24815788406972,62.240410214835826,0.12679833806242397,3.101427239562221,0.37806505877584107,0.07615038508309688,0.02801114714227807,0.009297324685853262,0.1160411430887718,2.1157472638832586,10.75499513579246,0.05317855695176327,0.25214167004458854,0.17403952168625858,1.9570062829347383,0.020911228212403727,0.4987545601945682,0.006231049858127279,0.07551925415484394,0.10258248885285771,0.007138832590190514,0.03538467774625051,0.007425212809079854,0.8040188488042155,0.0643565058775841,0.01600689096068099,0.08594264288609646,0.003812322659100121,0.012809282529387919,0.02577239562221321,0.026493514389947303,0.039228617754357514,0.008946493717065261,0.3098670449939197,61.688777462505065,94.66867673287392
20,45,64,TFEB_KD_Cold,Cold,Male,TFEB_KD,Young,3,0.07704449235593884,0.018879067032536258,0.08707291258330066,1.1887714621716974,0.3052943943551548,0.0078010584084672666,0.06688847510780087,0.3923737749901999,0.05536123088984712,0.08978537828302625,0.06957918463347706,1.458795570364563,0.1772175617404939,0.02292689141513132,0.11394825558604467,0.035751274010192076,4.302027636221089,8.363985299882398,0.2520752646021168,2.175031164249314,0.7075407683261465,15.018705017640137,0.30589533516268125,0.27798510388083103,1.2691781654253231,0.6127608780870246,0.5610052920423363,19.305980203841628,0.01686985495883967,1.1980901607212857,0.6398802430419442,0.4688867110936887,0.15206448451587612,1.2039413955311642,1.1494027832222655,0.09548961191689533,0.047745393963151694,2.4310325362602896,0.21860897687181496,10.228605840846726,70.51909545276362,0.15472461779694235,3.788502548020384,0.3911342610740886,0.08203194825558605,0.025025480203841627,0.015210505684045472,0.13510995687965502,1.7767261858094863,10.151126813014503,0.053333202665621325,0.2155907487259898,0.14571932575460603,1.9215429243433944,0.01823990591924735,0.439595256762054,0.006226381811054487,0.06917169737357898,0.07667581340650724,0.008636025088200704,0.04219874558996471,0.007816934535476282,0.8025282242257938,0.05034966679733437,0.02612093296746374,0.11811603292826339,0.006762642101136807,0.017195609564876518,0.031362406899255194,0.024532144257154057,0.04440611524892198,0.014406703253626028,0.37514700117600935,62.24428635829086,104.48035495883967
21,45,65,TFEB_KD_Cold,Cold,Male,TFEB_KD,Young,3,0.06496375650780938,0.015608530236283542,0.06920604725670805,0.8523352022426913,0.2803744493392071,0.009831397677212654,0.050858830596716066,0.36342110532639166,0.0370957148578294,0.08254985983179816,0.08553604325190227,1.1687607128554265,0.15411433720464557,0.020620344413295955,0.10156327593111734,0.03165198237885463,3.0986455746896273,7.7402402883460155,0.23474609531437726,2.111194433319984,0.6785694833800561,13.766267120544654,0.292358830596716,0.29269283139767716,1.3234187024429318,0.6139703644373248,0.5776231477773328,17.391254705646777,0.0060150180216259515,1.2925230276331596,0.6847977573087706,0.6513520224269124,0.21219022827392875,1.2032234681617942,0.972850620744894,0.08330917100520624,0.05010853023628354,2.3355648778534244,0.14827533039647578,8.531389066880257,58.78644112935523,0.1693642370845014,3.666522627152583,0.5218552262715258,0.1047332799359231,0.034760112134561476,0.013144373247897476,0.13771706047256707,2.1590935122146577,12.625402683219864,0.06314237084501402,0.24882879455346418,0.13521746095314377,1.712954945935122,0.020829995995194233,0.4550802963556268,0.011087505006007208,0.10985022026431719,0.08948398077693231,0.013123348017621146,0.04715658790548659,0.014402883460152184,0.7746031237484983,0.068336804164998,0.028883259911894273,0.1589651581898278,0.008691229475370446,0.01728754505406488,0.029470164197036446,0.03708850620744894,0.05023348017621145,0.011141569883860633,0.45767541049259114,56.61573448137766,93.84790668802563
22,45,66,TFEB_KD_Cold,Cold,Male,TFEB_KD,Young,3,0.08072841726618706,0.025699040767386088,0.06887050359712231,0.9699946043165467,0.33833453237410066,0.01333872901678657,0.05893764988009593,0.4084976019184652,0.06804676258992805,0.09317146282973622,0.1360959232613909,1.4471241007194244,0.16652757793764988,0.028507194244604316,0.10060791366906474,0.03613609112709832,3.578193045563549,8.616406474820144,0.29676378896882494,2.17203417266187,0.7086822541966427,14.132452637889687,0.28779976019184655,0.3400509592326139,1.3047625899280575,0.7038453237410072,0.5199892086330935,16.55082014388489,0.016278776978417266,1.7958273381294962,0.5987188249400479,0.8833842925659472,0.26684772182254196,1.0196360911270983,0.7929652278177458,0.08901019184652278,0.056758393285371696,2.5221450839328536,0.15282134292565946,8.655773381294964,58.54725779376499,0.1415785371702638,3.994618105515587,0.5975143884892086,0.11170743405275779,0.03078776978417266,0.014040767386091127,0.1481798561151079,2.005218824940048,11.015322541966427,0.06777877697841726,0.263576139088729,0.14325839328537168,1.77859412470024,0.02491906474820144,0.5187362110311751,0.010573141486810551,0.07774340527577937,0.11846762589928057,0.015303956834532374,0.04473321342925659,0.00964808153477218,0.6855347721822541,0.0708195443645084,0.02579676258992806,0.13514088729016785,0.005651079136690647,0.016853717026378896,0.033843525179856115,0.025648081534772185,0.041342925659472424,0.011065947242206236,0.3448423261390887,58.715086930455634,92.4635959232614
